# 新课抢先学_2. 邮件营销（上）

language=zh
language_probability=1.000
model=tiny

[00:00:00.000 - 00:00:07.150] 大家好
[01:25:43.980 - 01:25:45.980] 然後白粉絲絲絲
[01:25:45.980 - 01:25:53.900] 然後白粉絲絲的用戶是沒有一個網站就等於是說
[01:25:53.900 - 01:25:57.900] 我們現在只有中國製造的主業
[01:25:57.900 - 01:26:01.900] 這個就等於是我們的網站差不多的
[01:26:01.900 - 01:26:06.900] 如果我們未來還順次有多利價
[01:26:06.900 - 01:26:14.900] 那不管我們是應到用戶去看哪一個平台哪一個網站
[01:26:14.900 - 01:26:18.900] 都可以叫我們就開始發送優建
[01:26:18.900 - 01:26:27.080] 接受我們企業的符合長平就已經可以了
[01:26:27.080 - 01:26:32.080] 其實就算這個沒有庭的賺號還是比較簡單的
[01:26:32.080 - 01:26:36.080] 但是我還是想要給大家先介紹一下
[01:26:36.080 - 01:26:39.080] 這樣你們準備注冊這個工具的時候
[01:26:39.080 - 01:26:41.080] 你就可以做心理準備
[01:26:41.080 - 01:26:44.080] 你已經知道需要準備了一些信息
[01:26:44.080 - 01:26:49.080] 需要保留哪一些方面的信息等等
[01:26:49.080 - 01:26:52.080] 那這個是每一個庭的所業
[01:26:52.080 - 01:26:56.080] 我們就到Google所沒有庭就可以看到
[01:26:56.080 - 01:26:59.080] 那我們就可以點擊Sign Up Read
[01:26:59.080 - 01:27:01.080] 就是免費注冊的意思
[01:27:01.080 - 01:27:05.080] 或者下面也有一個Sign Up都可以
[01:27:05.080 - 01:27:12.080] 然後我們可以可以點解我們要利用的有限
[01:27:12.080 - 01:27:16.080] 還有我們的張耗明稱還有密碼
[01:27:16.080 - 01:27:21.080] 關於有限的話我建議大家今年避免利用一個
[01:27:21.080 - 01:27:25.080] 公用的免費的有限比如說
[01:27:25.080 - 01:27:28.080] 你沒有進行進行進行的路線
[01:27:28.080 - 01:27:31.080] 而且可以自己利用自己公司的有限
[01:27:31.080 - 01:27:33.080] 這個是最理想的
[01:27:33.080 - 01:27:35.080] 就等於說
[01:27:35.080 - 01:27:39.080] 如果你們在Apple上班在蘋果上班
[01:27:39.080 - 01:27:42.080] 你們可以寫你們的名字
[01:27:42.080 - 01:27:45.080] 或者可以選擇一個共用的也是更好的
[01:27:45.080 - 01:27:49.080] 比如說可以是Sale Super
[01:27:49.080 - 01:27:51.080] 還有不管是哪一個
[01:27:51.080 - 01:27:53.080] 然後Apple都可以
[01:27:53.080 - 01:27:58.080] 就等於說你們最好是要利用你們公司內部的有限
[01:27:58.080 - 01:28:01.080] 而且是用一個共用的有限
[01:28:01.080 - 01:28:06.080] 有時候是Sale Super Barnesy這種都可以
[01:28:06.080 - 01:28:08.080] 或者也可以教成
[01:28:08.080 - 01:28:10.080] 你們Marketing App
[01:28:10.080 - 01:28:14.080] 然後只要上你們平拍子都可以
[01:28:14.080 - 01:28:18.080] 然後Ezone Name可以是你們公司的平拍子
[01:28:18.080 - 01:28:20.080] 這樣大家剛好一理解
[01:28:20.080 - 01:28:24.080] 我們是什麼企業
[01:28:24.080 - 01:28:28.190] 然後到這個部分
[01:28:28.190 - 01:28:31.190] 這個可以選擇一個Touchan
[01:28:31.190 - 01:28:34.190] 你們這樣也可以了解
[01:28:34.190 - 01:28:37.190] 你們現在有多少個地月值
[01:28:37.190 - 01:28:39.190] 如果你們地月值不多
[01:28:39.190 - 01:28:42.190] 那還是可以利用免費的
[01:28:42.190 - 01:28:44.190] 沒有慶正好
[01:28:44.190 - 01:28:48.190] 但是如果你們用戶還是比較多
[01:28:48.190 - 01:28:51.190] 比如說超過1萬
[01:28:51.190 - 01:28:53.190] 那可以選擇負費的
[01:28:53.190 - 01:28:56.190] 然後每個也是這一些錢
[01:28:56.190 - 01:28:58.190] 但是我建議大家
[01:28:58.190 - 01:29:01.190] 如果真的剛剛開始做有限影響
[01:29:01.190 - 01:29:06.190] 你們可以先做一部分的客戶
[01:29:06.190 - 01:29:08.190] 開始做40
[01:29:08.190 - 01:29:11.190] 了解一下這些客戶
[01:29:11.190 - 01:29:15.190] 是否他們願意收到你們的有限影響
[01:29:15.190 - 01:29:19.190] 所以你們可以先責任一些客戶
[01:29:19.190 - 01:29:22.190] 給他們化這種有限影響
[01:29:22.190 - 01:29:26.190] 然後等到你們能看到跟名限的效果
[01:29:26.190 - 01:29:27.190] 就可以放放
[01:29:27.190 - 01:29:31.190] 要不要給其他客戶也化這種有限影響
[01:29:31.190 - 01:29:34.190] 然後到了這個階段的時候
[01:29:34.190 - 01:29:36.190] 你們需要貼寫你們
[01:29:36.190 - 01:29:39.190] 可以隨便選擇一個人的
[01:29:39.190 - 01:29:42.190] 新民還有你們公司的名稱
[01:29:42.190 - 01:29:46.190] 其他的不需要家的省你們可以家你們可以家你們
[01:29:46.190 - 01:29:48.190] 中國製造主義的臉接
[01:29:48.190 - 01:29:50.190] 還有一個電話號碼
[01:29:50.190 - 01:29:52.190] 都可以選擇這樣
[01:29:52.190 - 01:29:55.190] 這些都是
[01:29:55.190 - 01:29:59.190] 都是紀念選擇一些用戶
[01:29:59.190 - 01:30:02.190] 如果看的話還是沒什麼問題
[01:30:02.190 - 01:30:03.190] 比如說
[01:30:03.190 - 01:30:05.190] 如果你們要提供電話號碼的話
[01:30:05.190 - 01:30:08.190] 還是最好不要選擇一個個人的電話號碼
[01:30:08.190 - 01:30:13.190] 給選擇一個公用的活著可以選擇一個
[01:30:13.190 - 01:30:18.190] 反正是負責外貿的
[01:30:18.190 - 01:30:21.190] 給一個同事的電話號碼
[01:30:21.190 - 01:30:23.190] 就是最好不是說選擇一個
[01:30:23.190 - 01:30:27.190] 不希望用戶可以練習的電話號碼
[01:30:27.190 - 01:30:30.190] 到了這個部分我們需要聽寫
[01:30:30.190 - 01:30:33.190] 我們公司的地址
[01:30:33.190 - 01:30:35.190] 這個是需要的
[01:30:35.190 - 01:30:39.190] 我們可以把握到什麼地方
[01:30:39.190 - 01:30:41.190] 因為這些海外的
[01:30:41.190 - 01:30:43.190] 有像的貢獻商
[01:30:43.190 - 01:30:45.190] 有時候幾眉沒有等等
[01:30:45.190 - 01:30:47.190] 他們一定要了解
[01:30:47.190 - 01:30:50.190] 我們在我們公司在哪裡
[01:30:50.190 - 01:30:52.190] 因為他們擔心
[01:30:52.190 - 01:30:54.190] 我們會大老床的客戶
[01:30:54.190 - 01:30:55.190] 我們會發
[01:30:55.190 - 01:30:58.190] 必兩的發很多拉機又見
[01:30:58.190 - 01:30:59.190] 為了避免這個
[01:30:59.190 - 01:31:02.190] 他們需要我們聽寫
[01:31:02.190 - 01:31:04.190] 我們的地址
[01:31:04.190 - 01:31:06.190] 就可以寫一部分
[01:31:06.190 - 01:31:08.190] 讓一定是需要選擇國家和
[01:31:08.190 - 01:31:09.190] 償勢
[01:31:09.190 - 01:31:17.600] 還有其他一些信息
[01:31:17.600 - 01:31:19.600] 我們就可以挑選
[01:31:19.600 - 01:31:21.600] 我們現在有多少個客戶
[01:31:21.600 - 01:31:23.600] 多少個訂閱值
[01:31:23.600 - 01:31:25.600] 如果我們還是不確定的話
[01:31:25.600 - 01:31:28.600] 沒有信牌是會支持我們
[01:31:28.600 - 01:31:30.600] 解著我們發現
[01:31:30.600 - 01:31:32.600] 我們有多少個訂閱值
[01:31:32.600 - 01:31:34.600] 很多時候
[01:31:34.600 - 01:31:37.600] 我們有時候在教我們在我們的
[01:31:37.600 - 01:31:38.600] CIRLM系統
[01:31:38.600 - 01:31:41.600] 可以先選這一部分客戶
[01:31:41.600 - 01:31:44.600] 他們的有相似
[01:31:44.600 - 01:31:46.600] 商場到這個沒有信物
[01:31:46.600 - 01:31:48.600] 就開始練習他們
[01:31:48.600 - 01:31:51.600] 但是平時這種沒有信物
[01:31:51.600 - 01:31:52.600] 這種有件以銷
[01:31:52.600 - 01:31:53.600] 最想的一個
[01:31:53.600 - 01:31:55.600] 用途是說
[01:31:55.600 - 01:31:58.600] 我們把這個端口放到
[01:31:58.600 - 01:32:01.600] 中國製造主業國者杜里站
[01:32:01.600 - 01:32:04.600] 然後讓用後慢慢發現
[01:32:04.600 - 01:32:06.600] 有件以銷的方法
[01:32:06.600 - 01:32:09.600] 他們自己主動的
[01:32:09.600 - 01:32:11.600] 他們的有相
[01:32:11.600 - 01:32:12.600] 又給我們
[01:32:12.600 - 01:32:14.600] 因為他們是管住了
[01:32:14.600 - 01:32:15.600] 我們的有件以銷
[01:32:15.600 - 01:32:16.600] 而不是說
[01:32:16.600 - 01:32:18.600] 我們會說找他們的有相
[01:32:18.600 - 01:32:19.600] 練習他們
[01:32:19.600 - 01:32:22.600] 這個不一定是很有效的
[01:32:22.600 - 01:32:24.600] 所以如果大家真的能做
[01:32:24.600 - 01:32:26.600] 第一個就是最理想的
[01:32:26.600 - 01:32:29.600] 那是大家還是可以產生一下
[01:32:29.600 - 01:32:30.600] 就是利用自己
[01:32:30.600 - 01:32:32.600] 已經有的客戶的
[01:32:32.600 - 01:32:33.600] 有相列表
[01:32:33.600 - 01:32:34.600] 然後看一下
[01:32:34.600 - 01:32:38.460] 能不能練習這些客戶
[01:32:38.460 - 01:32:40.460] 我們還是需要選字
[01:32:40.460 - 01:32:41.460] 我們賣的是
[01:32:41.460 - 01:32:42.460] 長筆嗎
[01:32:42.460 - 01:32:43.460] 還是夫
[01:32:43.460 - 01:32:44.460] 還是因為
[01:32:44.460 - 01:32:47.460] 因為沒有進有一些
[01:32:47.460 - 01:32:49.460] 也相關的限制
[01:32:49.460 - 01:32:50.460] 比如說
[01:32:50.460 - 01:32:52.460] 我們不能買一些
[01:32:52.460 - 01:32:54.460] 賣一些
[01:32:54.460 - 01:32:55.460] 成年
[01:32:55.460 - 01:32:57.460] 成年用品
[01:32:57.460 - 01:32:59.460] 或者這些比較
[01:32:59.460 - 01:33:01.460] 獨特的產品
[01:33:01.460 - 01:33:02.460] 我們是沒辦法
[01:33:02.460 - 01:33:03.460] 利用沒錢
[01:33:03.460 - 01:33:05.460] 放鬆這種有件
[01:33:05.460 - 01:33:06.460] 那是其他產品
[01:33:06.460 - 01:33:08.460] 大部分的產品都是可以的
[01:33:08.460 - 01:33:09.460] 沒什麼問題
[01:33:09.460 - 01:33:10.460] 然後我們就可以選
[01:33:10.460 - 01:33:12.460] 在我們是怎麼賣這些產品
[01:33:12.460 - 01:33:15.460] 我們是有自己的一個獨立站嗎
[01:33:15.460 - 01:33:17.460] 還是說我們是有另外一個
[01:33:17.460 - 01:33:19.460] 另外一種平台的
[01:33:19.460 - 01:33:21.460] 我們就可以挑選
[01:33:21.460 - 01:33:23.460] 這時候我們的一個情況
[01:33:24.460 - 01:33:26.460] 然後到了這個解放
[01:33:26.460 - 01:33:27.460] 我們的
[01:33:27.460 - 01:33:28.460] 剛好已經準備好了
[01:33:28.460 - 01:33:30.460] 我們就可以把這個
[01:33:30.460 - 01:33:31.460] 剛好的登錄星機
[01:33:31.460 - 01:33:33.460] 分享給其他同時
[01:33:33.460 - 01:33:35.460] 我們還是可以開始
[01:33:35.460 - 01:33:37.460] 山床
[01:33:37.460 - 01:33:38.460] 我們的
[01:33:38.460 - 01:33:39.460] Oden
[01:33:39.460 - 01:33:40.460] 我們的受眾
[01:33:40.460 - 01:33:42.460] 就等於可以說到
[01:33:42.460 - 01:33:44.460] 我們有的見的客戶
[01:33:44.460 - 01:33:45.460] 還有我們就可以
[01:33:45.460 - 01:33:47.460] 試計
[01:33:47.460 - 01:33:48.460] 我們要發送的
[01:33:48.460 - 01:33:50.460] 有見的
[01:33:50.460 - 01:33:51.460] 利用
[01:33:51.460 - 01:33:52.460] 就是這些
[01:33:53.460 - 01:33:56.460] 我們中美學習的其他一些部分
[01:33:56.460 - 01:33:58.460] 所以大家還是可以
[01:33:58.460 - 01:34:00.460] 一部一部的屬性
[01:34:00.460 - 01:34:02.460] 這個去到的
[01:34:02.460 - 01:34:04.460] 注定用途和草作
[01:34:04.460 - 01:34:08.790] 那謝謝大家
